fromID,fromGroupID,fromName,fromIdo,fromKeido,toID,toGroupID,toName,toIdo,toKeido,time,routeID,routeName,r,g,b
9930130,2800220,中野坂上,139.682279,35.69709,9930131,1131308,東中野,139.682987,35.706891,1,99301,都営大江戸線,190,40,92
9930131,1131308,東中野,139.682987,35.706891,9930132,2200704,中井,139.686356,35.714035,1,99301,都営大江戸線,190,40,92
9930132,2200704,中井,139.686356,35.714035,9930133,9930133,落合南長崎,139.683303,35.723608,2,99301,都営大江戸線,190,40,92
9930133,9930133,落合南長崎,139.683303,35.723608,9930134,9930134,新江古田,139.670653,35.732538,2,99301,都営大江戸線,190,40,92
9930134,9930134,新江古田,139.670653,35.732538,9930135,2200106,練馬,139.65477,35.737404,2,99301,都営大江戸線,190,40,92
9930135,2200106,練馬,139.65477,35.737404,9930136,2200402,豊島園,139.64911,35.742067,3,99301,都営大江戸線,190,40,92
9930136,2200402,豊島園,139.64911,35.742067,9930137,9930137,練馬春日町,139.640236,35.751452,19,99301,都営大江戸線,190,40,92
9930137,9930137,練馬春日町,139.640236,35.751452,9930138,9930138,光が丘,139.628603,35.758526,2,99301,都営大江戸線,190,40,92
9930201,9930201,西馬込,139.705942,35.586859,9930202,9930202,馬込,139.711772,35.596435,2,99302,都営浅草線,214,77,59
9930202,9930202,馬込,139.711772,35.596435,9930203,2600404,中延,139.713736,35.605769,2,99302,都営浅草線,214,77,59
9930203,2600404,中延,139.713736,35.605769,9930204,2600503,戸越,139.716495,35.614633,1,99302,都営浅草線,214,77,59
9930204,2600503,戸越,139.716495,35.614633,9930205,1130202,五反田,139.724175,35.627102,2,99302,都営浅草線,214,77,59
9930205,1130202,五反田,139.724175,35.627102,9930206,9930206,高輪台,139.730305,35.631679,1,99302,都営浅草線,214,77,59
9930206,9930206,高輪台,139.730305,35.631679,9930207,2700101,泉岳寺,139.74002,35.638692,2,99302,都営浅草線,214,77,59
9930207,2700101,泉岳寺,139.74002,35.638692,9930208,9930208,三田,139.748775,35.64818,2,99302,都営浅草線,214,77,59
9930208,9930208,三田,139.748775,35.64818,9930209,9930121,大門,139.75466,35.656785,2,99302,都営浅草線,214,77,59
9930209,9930121,大門,139.75466,35.656785,9930210,1130102,新橋,139.759451,35.665577,1,99302,都営浅草線,214,77,59
9930210,1130102,新橋,139.759451,35.665577,9930211,2800313,東銀座,139.767253,35.669464,1,99302,都営浅草線,214,77,59
9930211,2800313,東銀座,139.767253,35.669464,9930212,2800110,宝町,139.771767,35.675461,1,99302,都営浅草線,214,77,59
9930212,2800110,宝町,139.771767,35.675461,9930213,2800109,日本橋,139.775721,35.681688,1,99302,都営浅草線,214,77,59
9930213,2800109,日本橋,139.775721,35.681688,9930214,2800309,人形町,139.782285,35.686307,2,99302,都営浅草線,214,77,59
9930214,2800309,人形町,139.782285,35.686307,9930215,1131403,東日本橋,139.784821,35.692126,1,99302,都営浅草線,214,77,59
9930215,1131403,東日本橋,139.784821,35.692126,9930216,1131320,浅草橋,139.786305,35.697451,1,99302,都営浅草線,214,77,59
9930216,1131320,浅草橋,139.786305,35.697451,9930217,9930112,蔵前,139.790931,35.703236,1,99302,都営浅草線,214,77,59
9930217,9930112,蔵前,139.790931,35.703236,9930218,2100201,浅草,139.79697,35.709461,1,99302,都営浅草線,214,77,59
9930218,2100201,浅草,139.79697,35.709461,9930219,9930219,本所吾妻橋,139.804624,35.70858,1,99302,都営浅草線,214,77,59
9930219,9930219,本所吾妻橋,139.804624,35.70858,9930220,2100203,押上（スカイツリー前）,139.812935,35.710702,9,99302,都営浅草線,214,77,59
9930301,1130203,目黒,139.7155,35.633272,9930302,2800918,白金台,139.726133,35.637917,2,99303,都営三田線,45,104,178
9930302,2800918,白金台,139.726133,35.637917,9930303,2800917,白金高輪,139.734104,35.642903,2,99303,都営三田線,45,104,178
9930303,2800917,白金高輪,139.734104,35.642903,9930304,9930208,三田,139.748775,35.64818,3,99303,都営三田線,45,104,178
9930304,9930208,三田,139.748775,35.64818,9930305,9930305,芝公園,139.749824,35.654074,1,99303,都営三田線,45,104,178
9930305,9930305,芝公園,139.749824,35.654074,9930306,9930306,御成門,139.751535,35.661215,1,99303,都営三田線,45,104,178
9930306,9930306,御成門,139.751535,35.661215,9930307,9930307,内幸町,139.75561,35.66975,1,99303,都営三田線,45,104,178
9930307,9930307,内幸町,139.75561,35.66975,9930308,1130225,日比谷,139.759998,35.676036,1,99303,都営三田線,45,104,178
9930308,1130225,日比谷,139.759998,35.676036,9930309,2800208,大手町,139.762959,35.684856,3,99303,都営三田線,45,104,178
9930309,2800208,大手町,139.762959,35.684856,9930310,2800807,神保町,139.75812,35.695492,2,99303,都営三田線,45,104,178
9930310,2800807,神保町,139.75812,35.695492,9930311,1131317,水道橋,139.75516,35.703398,1,99303,都営三田線,45,104,178
9930311,1131317,水道橋,139.75516,35.703398,9930312,9930108,春日,139.75325,35.709598,1,99303,都営三田線,45,104,178
9930312,9930108,春日,139.75325,35.709598,9930313,9930313,白山,139.752136,35.721408,2,99303,都営三田線,45,104,178
9930313,9930313,白山,139.752136,35.721408,9930314,9930314,千石,139.744792,35.727957,2,99303,都営三田線,45,104,178
9930314,9930314,千石,139.744792,35.727957,9930315,1130214,巣鴨,139.738519,35.733502,2,99303,都営三田線,45,104,178
9930315,1130214,巣鴨,139.738519,35.733502,9930316,9930316,西巣鴨,139.728712,35.743508,2,99303,都営三田線,45,104,178
9930316,9930316,西巣鴨,139.728712,35.743508,9930317,9930317,新板橋,139.720101,35.748785,2,99303,都営三田線,45,104,178
9930317,9930317,新板橋,139.720101,35.748785,9930318,9930318,板橋区役所前,139.710102,35.751284,2,99303,都営三田線,45,104,178
9930318,9930318,板橋区役所前,139.710102,35.751284,9930319,9930319,板橋本町,139.705535,35.761339,2,99303,都営三田線,45,104,178
9930319,9930319,板橋本町,139.705535,35.761339,9930320,9930320,本蓮沼,139.702324,35.768782,1,99303,都営三田線,45,104,178
9930320,9930320,本蓮沼,139.702324,35.768782,9930321,9930321,志村坂上,139.69538,35.775725,1,99303,都営三田線,45,104,178
9930321,9930321,志村坂上,139.69538,35.775725,9930322,9930322,志村三丁目,139.685937,35.777391,1,99303,都営三田線,45,104,178
9930322,9930322,志村三丁目,139.685937,35.777391,9930323,9930323,蓮根,139.678993,35.784335,1,99303,都営三田線,45,104,178
9930323,9930323,蓮根,139.678993,35.784335,9930324,9930324,西台,139.673971,35.78699,1,99303,都営三田線,45,104,178
9930324,9930324,西台,139.673971,35.78699,9930325,9930325,高島平,139.661216,35.789056,1,99303,都営三田線,45,104,178
9930325,9930325,高島平,139.661216,35.789056,9930326,9930326,新高島平,139.654275,35.790189,1,99303,都営三田線,45,104,178
9930326,9930326,新高島平,139.654275,35.790189,9930327,9930327,西高島平,139.64594,35.791833,2,99303,都営三田線,45,104,178
9930401,1130208,新宿,139.698812,35.68869,9930402,2800217,新宿三丁目,139.706271,35.690616,1,99304,都営新宿線,180,191,67
9930402,2800217,新宿三丁目,139.706271,35.690616,9930403,9930403,曙橋,139.722881,35.692402,2,99304,都営新宿線,180,191,67
9930403,9930403,曙橋,139.722881,35.692402,9930404,1131315,市ヶ谷,139.737639,35.691556,2,99304,都営新宿線,180,191,67
9930404,1131315,市ヶ谷,139.737639,35.691556,9930405,2800407,九段下,139.751948,35.695589,2,99304,都営新宿線,180,191,67
9930405,2800407,九段下,139.751948,35.695589,9930406,2800807,神保町,139.757606,35.695966,1,99304,都営新宿線,180,191,67
9930406,2800807,神保町,139.757606,35.695966,9930407,2800207,小川町,139.767551,35.695487,2,99304,都営新宿線,180,191,67
9930407,2800207,小川町,139.767551,35.695487,9930408,9930408,岩本町,139.775866,35.695534,2,99304,都営新宿線,180,191,67
9930408,9930408,岩本町,139.775866,35.695534,9930409,1131403,馬喰横山,139.782768,35.69212,1,99304,都営新宿線,180,191,67
9930409,1131403,馬喰横山,139.782768,35.69212,9930410,9930410,浜町,139.788154,35.688516,1,99304,都営新宿線,180,191,67
9930410,9930410,浜町,139.788154,35.688516,9930411,9930114,森下,139.797042,35.68796,1,99304,都営新宿線,180,191,67
9930411,9930114,森下,139.797042,35.68796,9930412,9930412,菊川,139.806016,35.688379,1,99304,都営新宿線,180,191,67
9930412,9930412,菊川,139.806016,35.688379,9930413,2800814,住吉,139.815681,35.689073,2,99304,都営新宿線,180,191,67
9930413,2800814,住吉,139.815681,35.689073,9930414,9930414,西大島,139.826206,35.689349,1,99304,都営新宿線,180,191,67
9930414,9930414,西大島,139.826206,35.689349,9930415,9930415,大島,139.83565,35.689905,1,99304,都営新宿線,180,191,67
9930415,9930415,大島,139.83565,35.689905,9930416,9930416,東大島,139.845963,35.690355,2,99304,都営新宿線,180,191,67
9930416,9930416,東大島,139.845963,35.690355,9930417,9930417,船堀,139.864258,35.683795,2,99304,都営新宿線,180,191,67
9930417,9930417,船堀,139.864258,35.683795,9930418,9930418,一之江,139.882934,35.686055,2,99304,都営新宿線,180,191,67
9930418,9930418,一之江,139.882934,35.686055,9930419,9930419,瑞江,139.89761,35.693318,2,99304,都営新宿線,180,191,67
9930419,9930419,瑞江,139.89761,35.693318,9930420,9930420,篠崎,139.903698,35.706017,2,99304,都営新宿線,180,191,67
9930501,9930501,三ノ輪橋,139.791412,35.732248,9930502,9930502,荒川一中前,139.788988,35.733659,0,99305,都営都電荒川線,201,98,129
9930502,9930502,荒川一中前,139.788988,35.733659,9930503,9930503,荒川区役所前,139.786456,35.73493,0,99305,都営都電荒川線,201,98,129
9930503,9930503,荒川区役所前,139.786456,35.73493,9930504,9930504,荒川二丁目,139.784696,35.738623,0,99305,都営都電荒川線,201,98,129
9930504,9930504,荒川二丁目,139.784696,35.738623,9930505,9930505,荒川七丁目,139.78417,35.741975,0,99305,都営都電荒川線,201,98,129
9930505,9930505,荒川七丁目,139.78417,35.741975,9930506,2300104,町屋駅前,139.781145,35.74275,3,99305,都営都電荒川線,201,98,129
9930506,2300104,町屋駅前,139.781145,35.74275,9930507,9930507,町屋二丁目,139.776625,35.743837,1,99305,都営都電荒川線,201,98,129
9930507,9930507,町屋二丁目,139.776625,35.743837,9930508,9930508,東尾久三丁目,139.774386,35.745398,1,99305,都営都電荒川線,201,98,129
9930508,9930508,東尾久三丁目,139.774386,35.745398,9930509,9930509,熊野前,139.769204,35.749212,3,99305,都営都電荒川線,201,98,129
9930509,9930509,熊野前,139.769204,35.749212,9930510,9930510,宮ノ前,139.764955,35.750135,0,99305,都営都電荒川線,201,98,129
9930510,9930510,宮ノ前,139.764955,35.750135,9930511,9930511,小台,139.761779,35.750579,1,99305,都営都電荒川線,201,98,129
9930511,9930511,小台,139.761779,35.750579,9930512,9930512,荒川遊園地前,139.757767,35.750744,0,99305,都営都電荒川線,201,98,129
9930512,9930512,荒川遊園地前,139.757767,35.750744,9930513,9930513,荒川車庫前,139.752617,35.750909,5,99305,都営都電荒川線,201,98,129
9930513,9930513,荒川車庫前,139.752617,35.750909,9930514,9930514,梶原,139.747403,35.751162,1,99305,都営都電荒川線,201,98,129
9930514,9930514,梶原,139.747403,35.751162,9930515,9930515,栄町,139.742124,35.750909,56,99305,都営都電荒川線,201,98,129
9930515,9930515,栄町,139.742124,35.750909,9930516,1133212,王子駅前,139.737661,35.753199,44,99305,都営都電荒川線,201,98,129
9930516,1133212,王子駅前,139.737661,35.753199,9930517,9930517,飛鳥山,139.737382,35.750248,1,99305,都営都電荒川線,201,98,129
9930517,9930517,飛鳥山,139.737382,35.750248,9930518,9930518,滝野川一丁目,139.735376,35.747374,0,99305,都営都電荒川線,201,98,129
9930518,9930518,滝野川一丁目,139.735376,35.747374,9930519,9930519,西ヶ原四丁目,139.732779,35.744501,2,99305,都営都電荒川線,201,98,129
9930519,9930519,西ヶ原四丁目,139.732779,35.744501,9930520,9930520,新庚申塚,139.730451,35.741348,1,99305,都営都電荒川線,201,98,129
9930520,9930520,新庚申塚,139.730451,35.741348,9930521,9930521,庚申塚,139.729743,35.739563,1,99305,都営都電荒川線,201,98,129
9930521,9930521,庚申塚,139.729743,35.739563,9930522,9930522,巣鴨新田,139.727769,35.735488,1,99305,都営都電荒川線,201,98,129
9930522,9930522,巣鴨新田,139.727769,35.735488,9930523,1130213,大塚駅前,139.729593,35.732082,4,99305,都営都電荒川線,201,98,129
9930523,1130213,大塚駅前,139.729593,35.732082,9930524,9930524,向原,139.724894,35.728938,0,99305,都営都電荒川線,201,98,129
9930524,9930524,向原,139.724894,35.728938,9930525,2800610,東池袋四丁目,139.720012,35.72528,2,99305,都営都電荒川線,201,98,129
9930525,2800610,東池袋四丁目,139.720012,35.72528,9930526,9930526,都電雑司ヶ谷,139.718006,35.724261,1,99305,都営都電荒川線,201,98,129
9930526,9930526,都電雑司ヶ谷,139.718006,35.724261,9930527,2801010,鬼子母神前,139.714916,35.720403,1,99305,都営都電荒川線,201,98,129
9930527,2801010,鬼子母神前,139.714916,35.720403,9930528,9930528,学習院下,139.71247,35.716248,1,99305,都営都電荒川線,201,98,129
9930528,9930528,学習院下,139.71247,35.716248,9930529,9930529,面影橋,139.714444,35.712981,1,99305,都営都電荒川線,201,98,129
9930529,9930529,面影橋,139.714444,35.712981,9930530,9930530,早稲田,139.718928,35.711848,34,99305,都営都電荒川線,201,98,129
9930901,1130222,秋葉原,139.774273,35.698889,9930902,9930111,新御徒町,139.781958,35.707045,2,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9930902,9930111,新御徒町,139.781958,35.707045,9930903,9930903,浅草,139.792389,35.713817,19,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9930903,9930903,浅草,139.792389,35.713817,9930904,1132004,南千住,139.798783,35.732413,17,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9930904,1132004,南千住,139.798783,35.732413,9930905,1132005,北千住,139.805092,35.74949,2,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9930905,1132005,北千住,139.805092,35.74949,9930906,9930906,青井,139.82038,35.771782,2,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9930906,9930906,青井,139.82038,35.771782,9930907,9930907,六町,139.821816,35.784963,2,99309,首都圏新都市鉄道つくばエクスプレス,18,39,101
9931101,1130102,新橋,139.759644,35.665503,9931102,9930120,汐留,139.759985,35.662871,1,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931102,9930120,汐留,139.759985,35.662871,9931103,9931103,竹芝,139.762037,35.654099,3,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931103,9931103,竹芝,139.762037,35.654099,9931104,9931104,日の出,139.75906,35.649136,1,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931104,9931104,日の出,139.75906,35.649136,9931105,9931105,芝浦ふ頭,139.757852,35.641773,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931105,9931105,芝浦ふ頭,139.757852,35.641773,9931106,9931106,お台場海浜公園,139.778607,35.629813,6,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931106,9931106,お台場海浜公園,139.778607,35.629813,9931107,9931107,台場,139.771435,35.625908,1,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931107,9931107,台場,139.771435,35.625908,9931108,9931108,東京国際クルーズターミナル,139.773157,35.621462,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931108,9931108,東京国際クルーズターミナル,139.773157,35.621462,9931109,9931109,テレコムセンター,139.779327,35.617593,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931109,9931109,テレコムセンター,139.779327,35.617593,9931110,9931110,青海,139.781132,35.62467,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931110,9931110,青海,139.781132,35.62467,9931111,9931111,東京ビッグサイト,139.791228,35.630158,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931111,9931111,東京ビッグサイト,139.791228,35.630158,9931112,9931112,有明,139.793269,35.634596,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931112,9931112,有明,139.793269,35.634596,9931113,9931113,有明テニスの森,139.78888,35.639964,1,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931113,9931113,有明テニスの森,139.78888,35.639964,9931114,9931114,市場前,139.78564,35.645684,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931114,9931114,市場前,139.78564,35.645684,9931115,9931115,新豊洲,139.789996,35.648718,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9931115,9931115,新豊洲,139.789996,35.648718,9931116,2800622,豊洲,139.795414,35.653792,2,99311,ゆりかもめ東京臨海新交通臨海線,46,63,77
9933401,2400208,多摩センター,139.422782,35.623724,9933402,9933402,松が谷,139.422201,35.63169,3,99334,多摩都市モノレール線,237,112,67
9933402,9933402,松が谷,139.422201,35.63169,9933403,9933403,大塚・帝京大学,139.416461,35.636878,1,99334,多摩都市モノレール線,237,112,67
9933403,9933403,大塚・帝京大学,139.416461,35.636878,9933404,9933404,中央大学・明星大学,139.408672,35.64197,2,99334,多摩都市モノレール線,237,112,67
9933404,9933404,中央大学・明星大学,139.408672,35.64197,9933405,2400502,多摩動物公園,139.403672,35.648666,3,99334,多摩都市モノレール線,237,112,67
9933405,2400502,多摩動物公園,139.403672,35.648666,9933406,9933406,程久保,139.410698,35.655093,2,99334,多摩都市モノレール線,237,112,67
9933406,9933406,程久保,139.410698,35.655093,9933407,2400129,高幡不動,139.415184,35.66148,2,99334,多摩都市モノレール線,237,112,67
9933407,2400129,高幡不動,139.415184,35.66148,9933408,9933408,万願寺,139.420079,35.671249,3,99334,多摩都市モノレール線,237,112,67
9933408,9933408,万願寺,139.420079,35.671249,9933409,9933409,甲州街道,139.409191,35.678262,2,99334,多摩都市モノレール線,237,112,67
9933409,9933409,甲州街道,139.409191,35.678262,9933410,9933410,柴崎体育館,139.409191,35.689475,3,99334,多摩都市モノレール線,237,112,67
9933410,9933410,柴崎体育館,139.409191,35.689475,9933411,9933411,立川南,139.412546,35.696077,2,99334,多摩都市モノレール線,237,112,67
9933411,9933411,立川南,139.412546,35.696077,9933412,9933412,立川北,139.41254,35.699502,2,99334,多摩都市モノレール線,237,112,67
9933412,9933412,立川北,139.41254,35.699502,9933413,9933413,高松,139.413242,35.710158,31,99334,多摩都市モノレール線,237,112,67
9933413,9933413,高松,139.413242,35.710158,9933414,9933414,立飛,139.417387,35.714717,33,99334,多摩都市モノレール線,237,112,67
9933414,9933414,立飛,139.417387,35.714717,9933415,9933415,泉体育館,139.419525,35.718775,1,99334,多摩都市モノレール線,237,112,67
9933415,9933415,泉体育館,139.419525,35.718775,9933416,9933416,砂川七番,139.418097,35.723319,2,99334,多摩都市モノレール線,237,112,67
9933416,9933416,砂川七番,139.418097,35.723319,9933417,2200805,玉川上水,139.417866,35.73223,2,99334,多摩都市モノレール線,237,112,67
9933417,2200805,玉川上水,139.417866,35.73223,9933418,9933418,桜街道,139.416653,35.739,1,99334,多摩都市モノレール線,237,112,67
9933418,9933418,桜街道,139.416653,35.739,9933419,9933419,上北台,139.415822,35.745824,2,99334,多摩都市モノレール線,237,112,67
9933601,1130227,浜松町,139.756747,35.655666,9933602,9933602,天王洲アイル,139.750675,35.622908,4,99336,東京モノレール羽田空港線,37,46,103
9933602,9933602,天王洲アイル,139.750675,35.622908,9933603,9933603,大井競馬場前,139.74708,35.595006,3,99336,東京モノレール羽田空港線,37,46,103
9933603,9933603,大井競馬場前,139.74708,35.595006,9933604,9933604,流通センター,139.748964,35.58186,2,99336,東京モノレール羽田空港線,37,46,103
9933604,9933604,流通センター,139.748964,35.58186,9933605,9933605,昭和島,139.749918,35.570656,2,99336,東京モノレール羽田空港線,37,46,103
9933605,9933605,昭和島,139.749918,35.570656,9933606,9933606,整備場,139.753366,35.555125,2,99336,東京モノレール羽田空港線,37,46,103
9933606,9933606,整備場,139.753366,35.555125,9933607,2700205,天空橋,139.75423,35.548908,1,99336,東京モノレール羽田空港線,37,46,103
9933607,2700205,天空橋,139.75423,35.548908,9933611,2700207,羽田空港第三ターミナル,139.768206,35.544169,2,99336,東京モノレール羽田空港線,37,46,103
9933608,9933608,新整備場,139.786777,35.542773,9933609,2700206,羽田空港第一ターミナル,139.784653,35.549163,1,99336,東京モノレール羽田空港線,37,46,103
9933609,2700206,羽田空港第一ターミナル,139.784653,35.549163,9933610,2700206,羽田空港第二ターミナル,139.787979,35.550734,1,99336,東京モノレール羽田空港線,37,46,103
9933611,2700207,羽田空港第三ターミナル,139.768206,35.544169,9933608,9933608,新整備場,139.786777,35.542773,3,99336,東京モノレール羽田空港線,37,46,103
9933701,1132605,新木場,139.827402,35.646172,9933702,9933702,東雲,139.804395,35.640987,2,99337,東京臨海高速鉄道りんかい線,50,33,121
9933702,9933702,東雲,139.804395,35.640987,9933703,9933703,国際展示場,139.791617,35.63441,2,99337,東京臨海高速鉄道りんかい線,50,33,121
9933703,9933703,国際展示場,139.791617,35.63441,9933704,9933704,東京テレポート,139.778896,35.62753,1,99337,東京臨海高速鉄道りんかい線,50,33,121
9933704,9933704,東京テレポート,139.778896,35.62753,9933705,9933602,天王洲アイル,139.750793,35.620562,3,99337,東京臨海高速鉄道りんかい線,50,33,121
9933705,9933602,天王洲アイル,139.750793,35.620562,9933706,9933706,品川シーサイド,139.749549,35.608524,2,99337,東京臨海高速鉄道りんかい線,50,33,121
9933706,9933706,品川シーサイド,139.749549,35.608524,9933707,1133228,大井町,139.735025,35.607535,2,99337,東京臨海高速鉄道りんかい線,50,33,121
9933707,1133228,大井町,139.735025,35.607535,9933708,1130201,大崎,139.728439,35.619772,3,99337,東京臨海高速鉄道りんかい線,50,33,121
9934001,2300110,京成高砂,139.866875,35.750932,9934002,9934002,新柴又,139.879376,35.75101,2,99340,北総鉄道北総線,85,186,237
9934201,1130218,日暮里,139.771287,35.727908,9934202,1130217,西日暮里,139.766857,35.731954,1,99342,日暮里・舎人ライナー,197,69,119
9934202,1130217,西日暮里,139.766857,35.731954,9934203,9934203,赤土小学校前,139.768989,35.742454,8,99342,日暮里・舎人ライナー,197,69,119
9934203,9934203,赤土小学校前,139.768989,35.742454,9934204,9930509,熊野前,139.769695,35.748972,8,99342,日暮里・舎人ライナー,197,69,119
9934204,9930509,熊野前,139.769695,35.748972,9934205,9934205,足立小台,139.770381,35.754658,8,99342,日暮里・舎人ライナー,197,69,119
9934205,9934205,足立小台,139.770381,35.754658,9934206,9934206,扇大橋,139.770808,35.763897,1,99342,日暮里・舎人ライナー,197,69,119
9934206,9934206,扇大橋,139.770808,35.763897,9934207,9934207,高野,139.770679,35.768359,5,99342,日暮里・舎人ライナー,197,69,119
9934207,9934207,高野,139.770679,35.768359,9934208,9934208,江北,139.770306,35.774021,6,99342,日暮里・舎人ライナー,197,69,119
9934208,9934208,江北,139.770306,35.774021,9934209,9934209,西新井大師西,139.770094,35.781505,2,99342,日暮里・舎人ライナー,197,69,119
9934209,9934209,西新井大師西,139.770094,35.781505,9934210,9934210,谷在家,139.770043,35.788774,1,99342,日暮里・舎人ライナー,197,69,119
9934210,9934210,谷在家,139.770043,35.788774,9934211,9934211,舎人公園,139.770183,35.79623,1,99342,日暮里・舎人ライナー,197,69,119
9934211,9934211,舎人公園,139.770183,35.79623,9934212,9934212,舎人,139.770108,35.8057,2,99342,日暮里・舎人ライナー,197,69,119
9934212,9934212,舎人,139.770108,35.8057,9934213,9934213,見沼代親水公園,139.770719,35.814544,2,99342,日暮里・舎人ライナー,197,69,119